Employee_ID,JOB_ROLE,DAILY_STRESS,WORK_TRAVELS,TEAM_SIZE,DAYS_ABSENT,WEEKLY_EXTRA_HOURS,ACHIEVED_BIG_PROJECTS,EXTRA_HOLIDAYS,BMI_RANGE,TODO_COMPLETED,DAILY_STEPS_IN_THOUSAND,SLEEP_HOURS,LOST_VACATION,SUFFICIENT_INCOME,PERSONAL_AWARDS,TIME_FOR_HOBBY,AGE,GENDER,WORK_LIFE_BALANCE_SCORE
9548,Investment Banker,2,6,4,7,10,1,5,1,4,6,6,5,2,2,1,21 to 35,Female,667.3
14055,Business Analyst,3,3,10,4,10,2,5,2,2,10,7,1,2,4,1,51 or more,Male,666.6
4850,Credit Analyst,4,5,7,8,10,4,5,1,1,8,7,10,2,8,4,36 to 50,Female,673
5132,Loan Processor,4,6,8,7,8,3,2,2,7,1,6,2,2,10,2,36 to 50,Female,668
6152,Credit Analyst,2,6,4,3,9,3,5,1,5,7,7,2,2,5,3,51 or more,Male,693.2
5673,Credit Analyst,1,2,5,5,4,4,4,1,6,7,8,2,2,1,2,51 or more,Female,673
8275,Loan Processor,3,2,6,10,10,2,5,1,5,5,7,10,2,5,1,51 or more,Male,657.1
2101,Credit Analyst,2,4,4,2,10,3,2,1,5,5,8,10,2,2,1,Less than 20,Male,631.8
11089,Investment Banker,3,10,3,4,6,2,4,1,5,4,7,0,2,3,2,21 to 35,Female,665.4
7987,Human Resources,3,9,6,10,10,6,3,1,4,6,7,0,2,2,8,36 to 50,Male,732.1
7304,Risk Analyst,5,3,7,10,5,3,3,1,10,3,5,0,2,7,5,36 to 50,Female,673.3
2389,Risk Analyst,5,10,3,10,10,4,0,1,9,1,5,5,2,10,3,21 to 35,Female,674.6
8764,Customer Service,0,7,6,10,5,4,5,1,9,8,7,0,2,10,4,51 or more,Female,727.4
4363,Loan Processor,2,6,10,10,8,10,5,1,3,6,7,10,2,10,10,51 or more,Male,735.5
14698,Finance Analyst,2,1,3,10,8,3,5,1,6,10,9,0,1,7,5,21 to 35,Male,697.6
14693,Investment Banker,3,5,5,3,5,3,3,1,0,6,7,1,2,3,1,21 to 35,Male,638.6
9139,Human Resources,3,4,4,3,5,2,3,1,3,6,7,1,2,3,3,21 to 35,Male,638.6
10913,Finance Analyst,5,10,2,2,3,8,1,1,9,10,6,5,2,8,3,21 to 35,Female,691.9
3751,Finance Analyst,1,10,8,7,7,10,5,1,8,10,8,10,2,8,7,21 to 35,Female,739.9
15236,Finance Analyst,1,6,10,5,10,2,2,1,10,9,8,3,1,2,3,36 to 50,Female,675.1
6169,Mortgage Consultant,4,2,8,0,10,0,3,2,3,10,6,0,2,0,0,36 to 50,Female,618.8
6874,Customer Service,0,10,9,10,2,8,5,1,9,5,8,0,2,5,4,51 or more,Female,725.3
3559,Human Resources,5,1,2,10,10,5,5,1,0,10,8,7,1,5,5,36 to 50,Female,670.2
3604,Mortgage Consultant,2,6,10,6,10,5,5,1,4,8,8,0,2,2,1,36 to 50,Female,727.6
6763,Business Analyst,5,5,6,5,10,7,3,1,10,10,7,2,1,4,4,21 to 35,Female,676.8
1195,Credit Analyst,2,9,3,6,7,2,4,1,1,5,7,0,2,1,3,21 to 35,Male,679.2
6624,Risk Analyst,4,1,5,5,8,1,1,2,0,8,6,10,2,7,1,21 to 35,Male,613.3
1589,Loan Processor,2,2,5,10,5,2,5,1,5,9,8,4,1,2,2,36 to 50,Female,663.2
4956,Risk Analyst,4,9,6,9,10,6,5,1,5,10,7,0,2,10,3,36 to 50,Female,719.3
6557,Risk Analyst,4,0,4,0,3,2,0,1,4,2,7,0,1,4,0,Less than 20,Female,588.5
7033,Customer Service,1,6,7,3,2,2,5,1,7,4,7,5,2,5,3,21 to 35,Male,665.4
13007,Mortgage Consultant,4,2,3,2,4,3,2,2,3,3,8,1,1,3,5,21 to 35,Female,597.4
8834,Human Resources,1,6,7,4,5,4,5,1,7,4,7,5,2,4,3,21 to 35,Male,670.5
4009,Risk Analyst,1,6,7,4,5,4,5,1,7,4,7,5,2,4,3,21 to 35,Male,670.5
2417,Customer Service,1,6,6,6,9,4,5,2,6,2,7,0,2,4,3,21 to 35,Female,661.6
2816,Bank Teller,4,7,3,10,10,7,0,2,10,2,8,2,1,2,4,21 to 35,Male,641.4
5955,Mortgage Consultant,3,1,10,4,5,3,3,1,8,8,7,0,2,5,1,51 or more,Female,673
5532,Business Analyst,1,8,6,10,6,8,5,1,7,7,8,2,2,7,1,21 to 35,Male,732.5
613,Credit Analyst,3,6,9,8,2,8,2,2,10,8,6,0,2,5,10,36 to 50,Female,705.1
15384,Investment Banker,3,2,2,1,5,1,0,2,1,4,5,0,1,2,0,21 to 35,Female,564.7
8661,Customer Service,5,3,3,3,6,0,3,2,7,3,5,7,1,10,1,36 to 50,Male,588.3
5070,Human Resources,2,10,5,5,5,1,1,1,6,3,7,0,2,8,1,Less than 20,Female,682.2
5021,Human Resources,3,2,2,4,7,6,0,1,0,4,5,10,1,10,1,Less than 20,Female,600.4
12483,Risk Analyst,2,10,10,10,10,3,5,1,8,2,8,0,2,10,8,36 to 50,Male,736.6
11667,Risk Analyst,2,0,3,0,4,1,1,2,9,4,6,4,1,4,1,21 to 35,Female,587
9390,Human Resources,3,10,3,10,10,7,4,1,5,10,7,3,2,10,6,36 to 50,Male,729.5
11251,Business Analyst,3,1,2,5,2,2,4,2,4,3,8,0,2,3,2,51 or more,Female,607.6
9794,Customer Service,2,5,8,3,3,4,5,1,5,5,7,2,2,5,6,36 to 50,Female,680.9
67,Loan Processor,3,4,5,2,2,6,3,1,4,9,9,1,1,8,3,21 to 35,Male,661.7
3211,Finance Analyst,5,10,10,4,6,6,5,2,3,5,7,2,2,5,2,21 to 35,Female,663.9
10930,Credit Analyst,5,6,4,1,10,2,3,1,5,10,4,1,1,10,1,21 to 35,Female,635.4
14134,Investment Banker,1,8,3,4,3,2,0,1,7,1,9,2,1,7,5,21 to 35,Female,656.7
15772,Credit Analyst,2,2,7,7,10,4,3,1,8,10,7,2,2,6,4,21 to 35,Male,705.7
8916,Bank Teller,2,3,4,3,3,5,0,1,4,8,7,3,2,5,0,Less than 20,Male,633.9
557,Credit Analyst,4,6,10,3,5,5,0,1,8,4,8,0,2,3,6,21 to 35,Male,674.1
11942,Mortgage Consultant,4,6,10,3,5,4,0,1,8,4,8,0,2,3,6,21 to 35,Male,672.4
6067,Finance Analyst,2,10,6,2,3,5,5,1,4,6,8,0,1,1,1,21 to 35,Male,637.1
3474,Investment Banker,4,1,3,2,10,1,1,2,0,10,5,7,1,1,0,36 to 50,Male,567.6
4104,Customer Service,2,1,2,2,6,0,3,1,1,2,7,6,2,8,1,51 or more,Male,622.5
9611,Loan Processor,1,3,3,3,10,4,5,2,7,10,7,0,2,1,2,36 to 50,Female,683.6
4199,Loan Processor,3,7,8,4,10,6,0,2,6,7,8,5,2,1,4,21 to 35,Male,645.8
312,Business Analyst,3,3,7,10,10,0,5,2,2,3,8,4,2,1,3,36 to 50,Female,622.9
6588,Risk Analyst,4,6,6,2,7,0,0,1,8,1,8,1,2,5,4,21 to 35,Female,632.7
13600,Bank Teller,2,10,6,3,1,3,1,1,7,6,7,3,2,4,2,21 to 35,Male,670.9
7466,Bank Teller,4,8,4,10,8,2,4,1,4,4,7,0,2,4,1,36 to 50,Male,658.6
10893,Credit Analyst,1,3,3,2,5,1,0,1,5,1,7,0,2,2,1,Less than 20,Female,620.6
388,Human Resources,3,10,6,2,3,3,2,1,2,7,6,0,2,2,3,51 or more,Female,667.5
2784,Finance Analyst,3,7,5,5,7,4,2,2,7,5,5,0,2,7,3,21 to 35,Male,675.4
15454,Mortgage Consultant,4,7,4,2,2,2,2,2,4,1,7,7,1,10,0,21 to 35,Male,595.1
15065,Finance Analyst,3,7,4,10,5,2,2,2,3,2,6,0,1,5,4,36 to 50,Male,642.7
9047,Investment Banker,2,8,10,10,5,7,5,2,6,5,8,5,2,10,6,36 to 50,Female,701.5
6431,Mortgage Consultant,1,4,6,10,4,4,2,1,3,10,6,0,2,6,1,36 to 50,Male,676.6
11364,Customer Service,1,10,6,10,10,3,3,1,10,4,8,5,2,10,10,21 to 35,Male,737
11915,Credit Analyst,1,7,10,6,10,0,1,1,6,6,8,0,2,1,5,Less than 20,Male,698.3
21,Business Analyst,1,2,10,10,5,8,5,2,9,10,7,0,1,8,6,21 to 35,Male,717.6
13136,Finance Analyst,4,10,4,10,10,5,5,2,7,1,7,6,2,10,7,36 to 50,Female,685.2
14695,Credit Analyst,1,5,8,10,4,2,5,1,7,8,8,0,2,5,3,51 or more,Female,708.9
8500,Finance Analyst,4,7,5,3,6,3,1,2,3,8,6,5,2,5,1,36 to 50,Male,618.4
3191,Risk Analyst,2,10,2,10,8,10,5,2,8,6,5,0,1,10,8,36 to 50,Male,721.5
1493,Business Analyst,3,5,4,9,8,6,5,2,8,6,7,10,2,7,7,21 to 35,Female,694.7
1945,Customer Service,4,6,9,10,4,3,5,1,4,8,7,0,2,9,1,21 to 35,Female,695.1
9152,Credit Analyst,1,7,10,6,7,6,4,1,7,6,8,0,1,5,7,21 to 35,Male,701.7
11485,Business Analyst,3,5,10,0,10,5,3,2,3,5,10,5,1,8,4,21 to 35,Female,647.5
7813,Loan Processor,3,5,6,7,4,4,4,2,2,6,6,3,2,4,5,Less than 20,Male,655.4
6205,Bank Teller,5,6,5,6,6,6,4,2,6,7,7,7,2,6,6,Less than 20,Male,667.7
3795,Mortgage Consultant,3,10,7,4,5,7,4,2,4,4,7,8,2,10,5,51 or more,Male,697.7
11365,Bank Teller,3,1,3,5,6,0,0,2,0,2,8,0,2,5,2,21 to 35,Female,614.2
12033,Bank Teller,2,1,2,1,1,0,5,1,2,4,8,6,2,6,1,51 or more,Male,628.2
6653,Loan Processor,3,4,7,7,6,2,2,1,2,3,6,0,2,8,10,36 to 50,Female,683.7
14043,Investment Banker,2,8,5,10,6,9,4,1,9,4,8,0,2,7,3,Less than 20,Female,733.6
8452,Credit Analyst,4,6,5,4,4,8,1,1,6,5,7,0,2,2,3,36 to 50,Male,669
9763,Risk Analyst,3,1,3,10,3,4,5,2,4,9,6,3,2,5,1,21 to 35,Male,627.1
12331,Finance Analyst,4,2,4,6,8,5,1,2,3,6,5,10,2,5,3,21 to 35,Male,604.2
12546,Mortgage Consultant,4,6,10,10,6,7,3,2,9,2,7,7,2,10,8,36 to 50,Female,675.2
11211,Customer Service,4,5,8,2,5,2,4,1,4,3,8,2,2,3,1,21 to 35,Male,656.9
12530,Business Analyst,3,2,9,7,10,5,5,1,3,10,6,5,1,5,8,36 to 50,Female,686.8
2598,Credit Analyst,0,10,3,10,10,10,5,1,10,10,10,0,1,1,10,21 to 35,Male,776
15009,Credit Analyst,4,10,5,10,10,2,3,1,8,9,6,8,2,6,5,51 or more,Female,688.3
9582,Risk Analyst,1,2,10,10,10,6,4,2,7,4,7,0,2,10,9,51 or more,Female,718.1
11826,Customer Service,2,1,1,7,2,5,2,2,1,10,6,1,1,6,2,21 to 35,Female,637.5
4350,Investment Banker,0,2,0,0,2,4,0,1,5,10,9,0,2,10,0,21 to 35,Male,663.6
2103,Investment Banker,2,8,2,2,2,5,3,1,6,5,6,5,2,3,3,36 to 50,Female,643.3
6751,Customer Service,1,2,5,5,5,8,5,1,10,8,8,0,2,5,2,51 or more,Female,707.2
7336,Loan Processor,1,2,5,5,4,8,5,1,9,8,8,0,2,5,2,51 or more,Female,695.3
14157,Bank Teller,3,8,5,7,5,3,2,2,8,6,6,0,2,6,1,51 or more,Female,652
8631,Bank Teller,3,8,10,9,7,10,2,2,9,4,6,0,2,10,8,51 or more,Female,724.7
9367,Credit Analyst,2,10,1,6,10,1,3,1,5,4,6,4,2,8,1,21 to 35,Male,658.4
10169,Credit Analyst,5,2,4,1,2,0,5,1,3,5,7,7,1,4,1,21 to 35,Female,594.2
7347,Bank Teller,5,7,10,2,2,10,1,2,10,7,8,5,2,7,3,Less than 20,Female,664.5
14906,Business Analyst,5,10,4,10,10,10,5,2,5,9,8,7,2,10,7,Less than 20,Female,712.5
12651,Human Resources,4,10,9,8,10,6,5,2,8,4,8,10,2,4,2,36 to 50,Male,691.1
15652,Human Resources,4,7,5,5,6,2,0,2,4,5,6,8,1,3,4,51 or more,Female,594
11784,Mortgage Consultant,3,4,10,10,6,6,5,2,6,3,7,0,2,5,1,36 to 50,Female,689
9832,Business Analyst,5,5,1,4,1,1,0,1,6,10,6,0,2,4,1,36 to 50,Female,603.5
12806,Investment Banker,2,1,5,3,6,7,0,2,5,6,6,3,2,2,0,51 or more,Female,619.7
2234,Customer Service,1,4,4,10,10,3,3,2,4,7,6,5,2,7,7,51 or more,Male,686.2
1388,Human Resources,0,2,2,2,2,0,5,1,0,10,6,0,2,8,1,51 or more,Female,673.2
10296,Human Resources,4,1,10,5,2,1,2,2,7,10,6,0,1,2,8,21 to 35,Male,646
658,Mortgage Consultant,3,3,1,3,4,0,3,1,3,9,6,10,1,3,0,51 or more,Female,605
8036,Finance Analyst,3,2,1,6,5,7,3,1,7,7,7,7,2,5,5,21 to 35,Female,660.9
552,Mortgage Consultant,2,2,2,10,10,4,2,1,4,3,6,0,2,10,6,36 to 50,Male,683.7
14241,Loan Processor,1,2,4,2,0,3,0,1,1,8,8,0,2,4,1,51 or more,Female,646
15671,Business Analyst,4,4,4,5,10,5,5,1,8,5,6,0,2,2,1,51 or more,Male,680.7
8926,Bank Teller,3,8,6,4,10,5,3,1,4,7,7,0,2,10,3,36 to 50,Male,711.9
1895,Mortgage Consultant,3,10,5,9,8,7,4,2,7,3,6,5,1,9,7,51 or more,Male,676.9
14725,Investment Banker,5,0,7,5,8,3,0,1,2,10,7,0,1,4,0,21 to 35,Male,612.2
1455,Credit Analyst,3,10,7,4,10,5,0,2,8,6,8,0,2,5,4,21 to 35,Female,686.4
7419,Loan Processor,1,3,4,3,2,1,1,1,8,5,7,1,2,4,2,51 or more,Male,670.7
14267,Credit Analyst,3,10,8,4,10,7,5,1,4,9,6,7,2,10,2,36 to 50,Male,698.5
5104,Credit Analyst,2,10,5,8,8,5,5,1,5,5,7,0,2,5,1,36 to 50,Female,718.3
2076,Investment Banker,5,6,4,10,10,5,5,1,5,2,6,0,2,10,2,51 or more,Female,686.9
2187,Loan Processor,4,5,5,5,6,1,0,1,2,6,5,5,1,0,2,21 to 35,Male,609.3
5592,Mortgage Consultant,3,10,8,5,8,2,3,1,3,6,7,0,2,5,5,36 to 50,Male,676
15263,Bank Teller,3,7,4,4,6,3,4,1,6,6,7,4,2,5,3,21 to 35,Female,676
11837,Investment Banker,3,4,10,5,10,2,3,1,4,9,7,0,1,6,7,Less than 20,Female,683.4
2679,Customer Service,5,0,3,0,8,2,0,1,1,2,5,10,1,3,1,21 to 35,Male,557.5
10393,Business Analyst,5,1,2,6,10,1,5,2,0,10,7,0,1,3,0,21 to 35,Female,607.1
2361,Business Analyst,3,3,4,3,2,3,2,1,2,6,10,0,2,3,1,21 to 35,Female,644.3
8689,Risk Analyst,4,8,3,8,10,3,4,1,8,3,7,5,1,5,1,21 to 35,Female,649.9
12876,Bank Teller,4,2,4,7,5,4,2,2,5,10,8,4,1,3,5,21 to 35,Female,634.5
10233,Investment Banker,0,5,10,5,10,0,3,1,8,10,8,0,2,8,3,21 to 35,Female,733.1
9514,Mortgage Consultant,3,10,4,6,4,3,5,1,9,2,7,2,2,7,3,21 to 35,Female,685.4
11757,Customer Service,4,6,10,6,10,4,2,1,5,10,8,0,1,0,3,Less than 20,Female,671.9
15817,Risk Analyst,3,1,5,10,10,4,3,2,3,10,9,0,2,2,10,21 to 35,Female,672.1
6398,Bank Teller,3,5,1,4,5,0,2,1,1,4,9,0,2,3,0,Less than 20,Female,643.7
2910,Business Analyst,1,10,9,5,10,7,0,1,10,4,8,0,2,2,6,21 to 35,Female,708.1
9286,Human Resources,5,1,3,1,2,3,2,2,6,8,5,0,1,10,1,21 to 35,Female,592.7
6526,Finance Analyst,4,1,6,2,6,0,1,1,5,5,10,6,2,4,1,Less than 20,Female,637.3
4321,Customer Service,4,5,6,8,5,6,2,2,5,4,8,10,2,8,3,36 to 50,Female,636.7
3928,Loan Processor,4,1,1,5,4,1,0,1,8,5,4,0,2,0,2,21 to 35,Female,619.1
13232,Customer Service,4,10,2,6,6,6,2,2,7,5,6,0,2,2,1,Less than 20,Female,646.7
8379,Credit Analyst,3,5,1,1,1,8,5,2,4,3,8,0,1,10,8,36 to 50,Female,670.5
9629,Credit Analyst,1,5,1,3,5,6,5,1,10,8,7,0,2,5,3,21 to 35,Male,671.3
11011,Mortgage Consultant,3,10,10,5,7,2,5,2,8,5,7,0,2,9,1,21 to 35,Female,687.7
12077,Credit Analyst,1,10,8,9,8,7,5,1,7,10,8,0,2,10,6,21 to 35,Male,755.2
6148,Investment Banker,2,2,3,9,6,7,2,1,4,10,8,1,1,7,4,21 to 35,Male,677
4311,Finance Analyst,3,1,6,10,4,8,5,2,5,7,9,8,2,7,10,36 to 50,Female,676.6
13035,Mortgage Consultant,2,10,8,6,10,9,1,1,8,9,8,0,2,9,8,36 to 50,Male,732.9
2150,Mortgage Consultant,3,7,5,10,4,2,3,2,6,3,7,9,2,9,2,51 or more,Female,666.9
10787,Investment Banker,2,10,7,3,3,5,0,2,3,10,7,0,2,10,1,21 to 35,Male,664.9
6767,Loan Processor,5,5,8,2,3,0,1,1,2,7,6,4,2,6,0,21 to 35,Female,635.2
2869,Loan Processor,3,4,1,3,3,2,2,1,0,10,5,0,2,5,0,51 or more,Female,618.6
15612,Finance Analyst,3,8,6,10,5,7,5,1,5,7,8,6,2,6,5,Less than 20,Female,713.8
6213,Finance Analyst,2,1,4,0,4,2,2,2,3,5,5,0,2,3,2,Less than 20,Male,595.5
2614,Customer Service,5,1,3,4,3,0,4,2,1,10,7,0,2,2,1,Less than 20,Female,600.3
10212,Credit Analyst,5,4,6,1,8,4,0,1,4,5,6,0,2,5,2,Less than 20,Female,634.8
6186,Credit Analyst,2,10,8,6,10,0,0,1,5,2,4,0,1,2,1,Less than 20,Female,644
15901,Bank Teller,3,0,6,4,10,4,5,2,3,7,7,4,1,4,1,21 to 35,Male,616.7
11303,Risk Analyst,2,10,10,10,7,7,5,1,6,5,7,10,1,10,2,36 to 50,Male,706.4
12868,Business Analyst,3,5,6,10,10,10,5,1,8,4,6,0,2,10,10,51 or more,Female,750.2
2843,Finance Analyst,4,1,7,10,4,4,5,2,4,4,5,0,1,5,1,51 or more,Male,627.6
12104,Investment Banker,1,4,4,4,4,1,1,1,8,5,7,7,2,5,2,51 or more,Male,675.8
12037,Loan Processor,3,3,5,10,10,5,2,2,6,10,5,0,1,3,6,36 to 50,Female,659.4
6746,Investment Banker,1,2,4,5,10,3,0,1,6,7,8,5,2,1,1,21 to 35,Female,652.6
14120,Loan Processor,3,4,10,5,4,3,5,1,6,3,5,10,2,10,3,51 or more,Male,668.2
510,Investment Banker,4,7,10,10,10,4,5,1,8,9,6,8,1,9,5,21 to 35,Female,690
2799,Customer Service,4,4,6,6,10,3,1,1,6,8,8,6,2,2,0,21 to 35,Male,644.3
8624,Finance Analyst,4,2,5,7,10,4,5,2,3,5,8,1,1,3,1,36 to 50,Female,618.2
845,Loan Processor,3,6,6,10,7,3,1,2,4,8,9,0,1,5,2,21 to 35,Female,659.8
11047,Loan Processor,5,8,4,5,10,2,1,2,0,10,7,5,2,10,0,21 to 35,Male,644.5
15487,Customer Service,3,7,6,10,5,3,2,2,6,3,8,8,2,7,5,51 or more,Male,684.1
6803,Business Analyst,3,2,8,6,4,5,5,1,7,3,8,0,1,4,3,21 to 35,Female,660.3
9845,Human Resources,4,0,1,1,4,2,0,1,4,6,7,10,1,4,1,36 to 50,Female,579.1
6204,Mortgage Consultant,0,10,7,7,5,5,0,1,7,1,7,0,2,6,10,36 to 50,Male,703.9
3815,Risk Analyst,2,10,10,6,5,1,1,1,4,6,7,0,2,2,3,36 to 50,Female,684.5
9320,Mortgage Consultant,2,10,10,6,6,2,3,1,4,6,7,0,2,2,3,36 to 50,Female,682.8
4366,Credit Analyst,3,4,3,10,6,2,5,1,6,10,7,3,2,7,1,36 to 50,Female,700.6
3077,Business Analyst,2,1,8,2,8,0,1,1,3,5,7,0,2,2,0,36 to 50,Female,631.6
15892,Loan Processor,1,4,3,4,5,5,5,2,7,5,7,9,1,4,8,21 to 35,Male,652
5071,Loan Processor,2,10,4,10,8,9,5,1,6,8,8,0,2,10,2,36 to 50,Female,736.1
8750,Finance Analyst,1,8,4,4,8,2,4,2,9,6,9,0,2,6,3,51 or more,Male,690
5125,Loan Processor,2,1,3,4,4,3,1,2,1,4,10,0,1,10,1,51 or more,Male,604.8
12938,Investment Banker,2,3,3,2,5,5,1,1,6,3,6,4,2,2,5,36 to 50,Male,641.2
11631,Investment Banker,3,6,6,1,7,2,2,1,6,10,8,2,1,8,1,21 to 35,Male,665.1
4441,Credit Analyst,3,5,10,5,8,3,1,2,3,4,5,1,2,2,2,21 to 35,Female,619.1
2736,Risk Analyst,2,3,8,8,4,4,5,1,7,2,7,2,1,7,7,21 to 35,Male,695.6
11790,Human Resources,2,3,6,10,10,5,5,1,5,4,7,0,2,2,0,36 to 50,Female,677.3
14446,Investment Banker,3,0,2,3,3,2,0,1,7,6,5,0,2,3,1,51 or more,Male,628
10397,Human Resources,1,5,10,5,10,3,2,1,10,8,8,0,2,5,1,51 or more,Female,714
11119,Bank Teller,0,10,3,3,3,3,3,1,8,10,7,0,2,2,5,51 or more,Male,705.7
6197,Investment Banker,3,5,10,10,9,5,5,1,8,7,7,0,2,10,3,36 to 50,Male,732.3
13450,Human Resources,2,10,6,10,10,5,5,1,7,7,8,0,2,10,3,36 to 50,Female,744.4
6172,Investment Banker,3,3,10,6,7,10,5,2,3,6,6,0,2,10,3,51 or more,Male,691.1
10351,Finance Analyst,1,8,6,0,10,4,0,1,6,9,9,0,2,0,2,Less than 20,Male,682.1
12072,Mortgage Consultant,5,0,3,10,10,8,3,1,8,7,6,10,2,9,1,51 or more,Female,660.7
7950,Loan Processor,2,2,3,7,10,3,1,2,8,8,6,0,2,4,1,51 or more,Female,655.8
14722,Credit Analyst,2,4,6,10,7,6,5,2,7,9,7,0,1,10,4,51 or more,Male,707.2
15725,Human Resources,2,3,10,10,10,10,3,1,9,10,9,0,2,10,9,36 to 50,Female,767.3
6571,Credit Analyst,2,0,4,1,1,2,0,1,3,2,7,7,2,3,2,21 to 35,Male,619.1
3123,Investment Banker,3,4,10,10,10,10,5,2,10,6,8,2,2,10,4,51 or more,Male,737.4
7753,Customer Service,1,10,6,3,3,2,5,2,4,10,8,0,2,8,3,51 or more,Female,687.2
6183,Credit Analyst,5,8,8,10,10,1,2,2,0,4,7,0,1,10,0,21 to 35,Male,607.6
2474,Credit Analyst,3,3,4,4,8,5,2,1,6,4,6,1,2,6,5,Less than 20,Male,687.3
13756,Customer Service,5,6,4,6,10,3,5,1,1,5,7,0,1,3,0,21 to 35,Female,645.2
10412,Mortgage Consultant,3,1,4,2,6,5,2,1,5,4,8,0,1,2,3,36 to 50,Female,636.7
10450,Loan Processor,3,10,8,10,8,4,5,2,8,9,7,6,2,10,2,36 to 50,Female,710.6
14302,Finance Analyst,3,10,3,3,4,4,5,2,1,7,8,0,2,9,1,21 to 35,Female,650.9
2156,Risk Analyst,3,8,7,10,10,10,5,1,8,5,7,0,2,10,8,51 or more,Male,764.2
14718,Bank Teller,5,4,6,0,4,0,0,2,0,2,5,0,1,0,0,36 to 50,Female,557.5
15015,Customer Service,1,9,8,0,2,1,3,2,6,1,7,0,2,5,1,51 or more,Female,641
13532,Credit Analyst,4,8,7,3,3,2,5,2,8,8,7,10,2,3,1,21 to 35,Male,640.7
3851,Customer Service,2,4,5,8,2,4,1,1,7,4,7,5,1,2,4,Less than 20,Female,639.9
7847,Business Analyst,4,8,10,8,4,4,2,1,9,8,6,5,1,4,2,21 to 35,Female,676.2
8685,Loan Processor,4,10,9,7,10,3,4,1,9,9,8,5,2,6,5,Less than 20,Female,724.4
5156,Customer Service,5,6,3,4,10,10,5,1,8,7,7,0,1,10,8,21 to 35,Female,679.6
13687,Mortgage Consultant,5,0,2,0,8,1,0,2,1,2,10,0,1,1,10,36 to 50,Female,563.6
10891,Human Resources,2,3,4,4,5,5,1,2,6,8,6,5,1,9,4,36 to 50,Male,640.5
5563,Customer Service,2,2,8,10,8,4,3,2,9,5,7,10,2,4,1,51 or more,Male,657.1
5109,Business Analyst,2,1,4,1,3,1,1,1,8,8,7,0,2,4,0,36 to 50,Female,623.7
467,Credit Analyst,0,4,6,4,3,2,4,1,3,3,8,3,1,3,2,21 to 35,Female,658.6
3431,Customer Service,1,5,5,2,7,4,3,2,6,3,8,0,2,4,3,51 or more,Male,650.1
7597,Human Resources,4,0,2,2,3,1,0,2,1,4,4,10,1,2,1,36 to 50,Female,525.4
6712,Business Analyst,3,6,10,8,10,7,5,1,8,5,7,4,2,10,8,Less than 20,Female,713.2
1156,Bank Teller,4,7,8,10,10,0,3,2,8,6,7,0,2,2,6,51 or more,Female,686.2
13398,Finance Analyst,3,10,1,6,10,2,2,1,9,7,8,0,2,8,3,Less than 20,Female,705.3
7283,Business Analyst,1,8,7,8,6,6,3,1,9,7,7,0,2,7,4,21 to 35,Female,722.1
13709,Finance Analyst,2,10,5,10,6,5,5,2,5,8,6,0,2,5,1,51 or more,Female,703.4
10444,Bank Teller,2,0,7,7,4,2,3,1,7,3,8,0,2,1,1,Less than 20,Male,670.5
15100,Mortgage Consultant,3,10,10,10,3,7,4,1,7,5,7,4,2,10,1,Less than 20,Female,706.4
1641,Credit Analyst,2,9,8,5,4,8,1,2,8,6,9,2,2,8,1,21 to 35,Female,688.3
11674,Bank Teller,1,10,10,2,10,0,2,1,5,6,7,0,2,6,1,21 to 35,Male,686.2
2393,Investment Banker,4,2,5,7,5,2,1,1,10,7,6,10,2,6,1,21 to 35,Male,642
7809,Bank Teller,4,5,3,3,4,0,5,2,4,8,6,0,1,1,2,21 to 35,Female,594.6
13931,Business Analyst,4,5,3,3,4,0,5,2,4,8,6,0,1,1,2,21 to 35,Female,594.6
781,Loan Processor,2,10,7,10,7,3,5,1,5,6,6,1,2,7,8,21 to 35,Female,730.2
11563,Finance Analyst,1,10,9,10,5,3,5,1,5,6,6,0,2,7,9,21 to 35,Female,748.9
2545,Loan Processor,4,10,10,10,10,4,5,1,8,9,7,0,2,2,3,21 to 35,Female,717.4
386,Credit Analyst,3,2,4,1,5,1,0,1,8,2,8,3,1,5,3,36 to 50,Female,634.6
954,Loan Processor,3,2,1,3,4,1,3,1,8,8,5,10,2,2,1,51 or more,Female,635.2
2467,Bank Teller,4,0,10,10,10,3,2,1,8,4,8,0,2,0,1,51 or more,Female,675.8
8717,Human Resources,3,3,5,3,2,4,2,2,2,6,7,0,1,2,1,21 to 35,Female,604.6
7155,Risk Analyst,5,1,1,10,10,4,0,1,8,10,5,10,1,6,1,51 or more,Female,622
15267,Business Analyst,4,2,1,0,2,6,0,1,10,1,6,0,1,2,2,36 to 50,Female,596.6
5143,Human Resources,2,3,5,8,7,7,1,2,4,6,8,0,2,4,2,36 to 50,Female,662.6
10130,Customer Service,3,3,10,10,10,10,1,2,7,6,7,0,2,7,6,51 or more,Female,720.2
1263,Business Analyst,2,10,10,10,9,9,4,2,10,1,6,0,2,8,4,36 to 50,Female,717.3
13747,Investment Banker,1,3,6,10,7,2,4,2,8,5,7,7,2,4,1,51 or more,Male,657.1
2971,Investment Banker,3,4,5,1,1,3,1,1,5,4,6,0,2,3,0,36 to 50,Female,615.9
13094,Risk Analyst,5,3,0,10,4,0,2,2,0,5,3,10,1,4,3,Less than 20,Male,552.6
11059,Credit Analyst,2,10,7,3,10,2,4,2,6,8,7,3,2,3,6,Less than 20,Female,679.8
